binary_value,float_value_1,float_value_2,float_value_3,float_value_4
1,84.2153,-13.6339,0.632174,1380.133
1,55.3689,-5.6967,0.861209,851.364
0,18.7957,27.9001,0.789130,1611.252
0,62.9239,23.7500,0.215508,1297.298
1,82.4935,-28.4310,0.649299,1091.800
1,64.4978,4.7399,0.846560,1025.102
1,36.1121,22.4811,0.896781,1576.951
0,12.2608,-0.4816,0.605697,1526.632
1,72.9038,16.5224,0.792939,1719.742
1,81.1089,-6.0390,0.715926,723.694
0,9.0514,-6.4177,0.189334,1729.016
1,81.6003,7.4081,0.237640,1916.662
1,97.4692,3.5097,0.511141,1580.517
0,31.3273,-25.9068,0.071163,1192.703
0,13.7265,-12.5918,0.531086,1798.095
0,4.9562,-16.0074,0.836138,606.332
0,24.5628,21.7843,0.697431,1945.106
1,96.8083,11.1210,0.077437,1604.767
1,49.9140,-14.7400,0.661256,925.370
1,17.0543,-14.1461,0.072594,751.490
1,74.2869,-10.3088,0.254125,1414.600
0,80.0378,21.7171,0.323938,1852.693
1,58.2792,17.2398,0.166752,669.825
0,11.1621,21.6638,0.547737,945.442
1,62.7922,29.4470,0.334651,1998.158
1,88.2932,7.7328,0.247506,760.929
1,78.5330,-20.3630,0.668478,590.773
1,91.7441,6.5368,0.087698,1571.007
0,10.6132,-8.3152,0.175642,1706.927
1,71.1810,-24.7451,0.548040,692.550
1,30.9479,12.9897,0.775633,1235.363
1,75.2086,29.6122,0.255353,1354.216
1,17.1498,6.8667,0.149985,732.184
1,42.2175,-22.8689,0.106237,537.291
0,50.2674,16.4020,0.833732,1510.934
1,26.6510,18.9085,0.530033,677.801
1,79.5351,-25.1496,0.119140,1391.195
0,6.8835,-6.9010,0.178236,1517.097
1,92.3904,-8.7844,0.518221,1021.307
1,49.1686,-17.3143,0.020853,1487.081
1,59.2958,28.8806,0.523179,1835.890
1,53.6113,22.9657,0.101677,1878.434
1,93.6945,-2.1898,0.136819,861.547
1,9.0658,-0.2816,0.555855,1575.894
0,3.7192,26.4370,0.428172,1532.885
1,14.9080,-14.6913,0.486194,833.673
0,5.5082,17.6573,0.871979,1490.707
0,81.4007,3.4597,0.228546,1275.471
0,18.6073,-13.0016,0.259280,1343.186
1,46.0401,-16.9935,0.277189,1664.633
1,99.6380,9.3344,0.303590,1370.487
0,65.2341,3.1903,0.834589,1365.087
1,28.0967,-6.2059,0.879228,1759.032
0,14.2656,5.4914,0.476348,1258.316
0,53.2997,-13.9944,0.038874,1723.772
0,75.3886,10.8802,0.866048,933.897
1,93.2305,28.6774,0.709773,1792.400
1,39.9508,-0.5581,0.291655,859.401
0,26.0836,13.3843,0.651821,1383.367
1,78.9505,-5.7553,0.419925,1251.897
1,86.8877,14.4257,0.771645,528.969
1,72.9619,7.0019,0.487742,1533.003
0,97.1005,11.2274,0.545324,1584.885
0,30.3011,11.2077,0.017628,1634.201
1,65.1958,-12.0079,0.236747,1133.596
1,80.9925,6.8963,0.449963,793.102
0,34.9807,-14.3153,0.364783,548.893
1,19.1877,-17.6213,0.690460,550.621
1,78.2810,-29.8226,0.602986,1358.923
1,57.3712,-19.3351,0.928564,1389.721
0,10.2710,-6.8130,0.663791,1759.871
1,56.9008,0.2208,0.349248,1284.560
0,11.4681,-19.9959,0.292341,1379.776
0,70.9593,-10.6596,0.512729,1607.999
0,9.6700,29.7801,0.983881,1103.798
0,64.9002,11.8130,0.664132,965.383
0,63.2177,11.1825,0.856815,1816.947
1,96.3357,5.8572,0.524869,1141.826
1,68.8197,21.4238,0.167420,523.730
1,61.6074,12.6369,0.016469,883.156
0,25.1372,9.9011,0.189898,1683.891
0,10.6374,-5.8459,0.261259,1942.060
1,87.2125,20.3729,0.038993,1400.718
1,42.8306,-11.4048,0.414376,1380.613
1,11.1973,17.8483,0.084845,984.625
1,23.9637,19.7349,0.968061,745.416
1,93.8387,10.8248,0.408695,1861.561
0,96.7158,-0.2114,0.067555,1485.842
1,56.0788,-9.8183,0.563496,1208.263
0,84.8649,19.0842,0.566941,1445.104
1,30.6154,-12.2256,0.429394,1852.425
0,45.3901,4.8104,0.866815,1510.356
1,27.7459,-3.9295,0.097648,1548.359
0,19.1712,-4.1488,0.131285,1893.935
1,93.1830,-15.4581,0.757148,1541.012
1,77.5611,-15.9615,0.612669,1669.440
0,42.1566,-14.2816,0.337991,1029.494
1,64.2147,-14.9388,0.507078,1425.697
0,38.6984,7.7797,0.393984,1514.192
1,12.6280,-15.6772,0.864590,1182.280
0,41.7795,11.2071,0.637651,817.215
0,6.3788,2.3455,0.735385,662.876
0,21.9926,28.0503,0.087188,1109.794
0,1.5486,-24.2090,0.744652,1613.890
1,94.0691,25.4265,0.514154,1568.003
0,30.2169,20.9029,0.081020,617.600
0,53.6898,-7.8369,0.157816,1141.821
0,73.4781,7.4593,0.126514,1211.316
0,10.3055,0.9381,0.398494,653.251
1,41.9480,2.5484,0.987454,674.891
0,2.9763,-0.3563,0.121996,619.517
1,49.4020,-19.6421,0.925650,769.803
0,21.5407,-2.5156,0.656985,1162.747
0,85.0541,18.5813,0.659307,1335.925
0,39.1163,28.2002,0.270441,1775.103
0,42.5057,1.5169,0.411987,1571.959
1,75.9696,21.6556,0.964426,1217.417
0,4.2837,-15.1567,0.078138,525.240
0,56.2150,11.9204,0.946646,1846.392
1,64.4982,21.5190,0.956663,686.151
1,60.9792,22.9899,0.430171,937.762
0,5.9760,-16.5828,0.271928,1711.336
0,96.8739,15.6386,0.211010,1351.611
0,35.4479,-0.3812,0.178707,1707.263
1,60.3152,13.8930,0.642481,803.085
1,69.2491,-28.5986,0.372847,759.426
1,56.6407,4.1171,0.287886,1351.727
1,87.6530,-4.1546,0.672585,903.978
1,81.9217,28.5277,0.270581,546.243
1,80.1506,-0.7403,0.378905,621.011
0,15.1335,10.7966,0.151821,783.307
1,87.8242,-15.5589,0.228115,543.858
0,3.6403,21.0464,0.098977,770.627
0,40.0120,-1.6345,0.643192,1348.106
1,92.3723,19.2637,0.909388,841.418
1,62.7691,-2.3419,0.611652,1723.353
0,20.4828,8.6671,0.292173,1775.469
1,88.6464,-4.9921,0.099015,536.223
1,63.5845,-17.8415,0.643346,1629.276
0,96.8444,22.5891,0.090163,1416.858
1,32.8748,20.6682,0.813501,710.425
0,33.0273,16.2333,0.924208,609.289
1,41.7273,7.7420,0.412546,1352.213
0,39.1951,3.5160,0.248664,1556.922
1,98.3322,-7.5754,0.619043,1161.963
1,72.1082,-19.3370,0.156538,1530.178
1,75.1206,-7.7517,0.000414,1743.802
1,36.0358,19.8571,0.151890,1177.096
0,11.5910,-0.4446,0.026156,662.256
0,0.6812,17.4057,0.075204,1161.815
1,40.9844,7.6692,0.385548,617.168
1,95.5006,-16.4744,0.372192,1753.607
0,15.2557,6.8410,0.237423,1887.937
0,4.6467,7.7172,0.583345,1153.692
1,56.1000,-5.5974,0.797267,1338.626
1,49.0733,-9.1448,0.510872,1601.730
1,93.0987,-23.8493,0.715327,1306.865
1,12.3386,29.1154,0.922301,1739.234
0,13.4931,-2.4745,0.316152,1660.346
0,50.1893,-14.6900,0.100865,1915.099
1,37.8193,-17.5950,0.639409,1234.892
0,0.3134,19.8332,0.826464,1491.344
0,60.7419,12.8733,0.637706,1307.007
1,5.0045,23.9214,0.699513,781.351
0,6.1210,12.3791,0.757189,887.679
0,10.2241,-24.5665,0.023703,1349.166
0,23.5566,-15.1967,0.567473,611.197
0,72.4236,-2.2139,0.225399,1925.051
0,29.2832,-20.4724,0.261405,970.765
0,42.0377,19.2632,0.778147,540.077
1,60.3204,3.3393,0.913298,1853.020
1,67.1875,-3.0263,0.380957,1510.366
1,91.2575,18.4111,0.260354,1618.359
1,36.0697,-21.1751,0.563574,1427.697
0,58.6943,10.3974,0.749479,1179.466
1,90.2417,-3.3052,0.443346,1532.794
1,28.1188,-11.2553,0.996985,1434.773
1,67.9912,-9.9945,0.665460,1212.480
0,27.4674,-25.0713,0.551822,1196.599
1,48.5981,23.9064,0.515833,555.644
1,27.3295,-14.5513,0.159683,506.161
1,92.9914,18.3705,0.460321,730.190
1,22.6962,-29.6270,0.692428,916.406
1,60.0164,18.5920,0.637172,1150.181
0,2.7273,-1.1027,0.088588,1056.199
1,50.4797,-22.7119,0.285079,1446.443
0,0.3977,25.7448,0.406249,1218.954
1,2.3709,-20.8363,0.992877,900.795
1,87.3736,22.3862,0.511999,1667.387
1,26.8457,-6.6170,0.274218,889.930
1,67.6115,-14.3239,0.082379,1160.391
1,79.1673,-19.8665,0.788883,884.256
1,80.8445,1.2658,0.829359,1836.332
1,29.7883,5.9980,0.213125,732.388
0,44.7436,19.0194,0.369975,576.873
0,15.4169,28.1773,0.310329,1025.145
0,11.5080,20.8350,0.025126,1113.667
1,74.2709,20.8021,0.965989,946.024
1,85.4818,-8.1693,0.736707,1124.012
1,35.2639,-27.3753,0.621112,628.260
1,66.8491,-19.4044,0.119293,618.824
1,85.9125,23.4776,0.031131,1575.742
0,82.2051,21.5137,0.438787,1665.037
0,96.1194,-0.2418,0.420247,956.645
1,45.1182,8.0387,0.915776,1735.880
1,8.3591,-25.1830,0.953967,1216.233
0,11.0424,-9.0893,0.224823,1440.915
1,93.8487,13.6775,0.945910,1452.045
1,85.1417,18.9342,0.248827,904.347
1,99.6256,25.5035,0.960015,1519.850
1,85.6668,7.4099,0.316681,703.198
0,3.4512,-14.3510,0.295372,1629.946
0,77.8843,26.2396,0.553642,1020.052
0,47.3540,8.0244,0.811510,1948.554
1,23.3236,3.0037,0.785550,1365.647
1,63.5611,-6.8909,0.646211,972.449
0,15.8533,-22.7840,0.274067,1797.384
0,48.6926,-28.0902,0.089357,1033.458
0,67.7671,-4.0449,0.192613,1915.810
1,91.4090,-14.2843,0.902126,1028.305
1,36.2517,-23.1871,0.994313,1823.418
0,30.6607,20.2769,0.739584,555.260
1,64.9361,6.8763,0.980407,1135.451
1,65.8575,9.7956,0.688719,1749.365
1,44.1711,2.6629,0.455871,783.839
1,80.0650,-8.5531,0.841677,1442.912
0,37.3683,-1.0185,0.294008,919.327
1,4.4984,-22.4427,0.391788,1228.390
1,64.8978,-12.4653,0.052517,1579.418
1,6.3065,-2.8693,0.768978,1117.373
0,25.0831,4.3925,0.069216,1882.652
1,81.8135,9.4606,0.805087,1643.492
1,94.9159,29.7762,0.110976,1778.458
0,16.6335,-10.7641,0.700855,1184.733
0,53.2620,-13.7117,0.203126,1438.589
1,14.9465,-0.4881,0.736259,593.166
0,34.8471,5.3082,0.430095,1008.040
1,80.0474,-5.1714,0.372240,1528.772
1,38.7307,-10.7479,0.629460,1860.372
0,65.2707,-19.1238,0.200212,1185.902
0,74.2468,15.0794,0.312490,1886.412
1,97.9359,-7.7950,0.443490,710.467
1,32.6270,25.2851,0.742976,1558.164
0,36.0689,3.9705,0.772283,1877.901
1,75.2525,26.9015,0.015008,961.216
1,21.1752,8.5207,0.296211,1051.551
1,96.8195,-12.5008,0.278991,651.995
0,59.7148,-13.4412,0.505820,1372.098
0,43.0390,28.2192,0.231928,862.413
0,46.5889,4.6735,0.924017,1515.061
0,8.6532,-5.4608,0.281611,1993.098
0,79.4110,14.1790,0.005013,1736.412
1,33.7347,-25.5676,0.075790,517.341
0,3.4616,8.5456,0.641646,1086.538
1,8.4708,-26.3787,0.190884,1946.383
1,78.2205,12.9858,0.773399,1227.103
1,63.3860,13.0797,0.619503,1205.545
1,55.9207,-29.3974,0.283593,1839.613
1,86.0831,-13.7419,0.681546,553.785
0,35.6518,23.6718,0.220368,1648.347
0,82.3462,26.1748,0.532992,565.471
0,2.6176,-16.9138,0.317355,1945.879
0,7.7680,27.7750,0.520277,785.244
0,61.9353,-2.7378,0.605426,1954.014
0,2.4573,-8.4700,0.748571,1806.076
1,81.3741,-7.2714,0.155027,1020.887
0,88.7675,-0.2363,0.007834,1544.915
1,69.7614,-18.8998,0.575856,1486.603
0,34.1104,11.5613,0.319674,1200.538
0,89.7914,15.0414,0.491383,686.262
1,90.2148,-12.6537,0.251025,1773.092
0,46.4628,-18.7395,0.662274,907.129
1,64.7367,-26.2154,0.970097,933.437
1,58.1618,27.3050,0.823667,1069.269
0,43.4349,22.7108,0.947691,1929.950
0,33.1886,-27.6504,0.281545,1142.135
0,6.3050,23.2456,0.030853,1024.419
1,59.8570,-15.2978,0.159107,1899.586
1,50.9938,1.3637,0.304437,1488.271
0,27.8027,13.3554,0.030716,1892.976
1,94.2831,25.6214,0.111870,1865.159
0,2.3635,-9.5152,0.297725,909.492
0,42.5469,24.3678,0.234184,1095.657
0,75.9940,-28.0666,0.620485,1274.217
0,33.6582,17.7586,0.890610,550.237
1,91.1620,4.4446,0.288843,1376.937
0,60.9295,-29.4934,0.352894,1350.621
0,13.6027,16.5334,0.120747,1679.475
0,25.7156,26.8387,0.886112,1252.086
1,60.3807,-12.6873,0.907332,1584.516
0,24.5803,-23.8737,0.514572,1983.268
0,14.6855,-27.8152,0.078379,808.963
0,44.9558,-26.8457,0.713100,1962.934
0,41.7025,3.1942,0.667103,1198.433
1,98.4383,24.6886,0.834168,1650.449
1,38.9269,24.5919,0.389219,669.408
1,62.3075,10.0047,0.565833,1963.833
0,50.7190,-0.3677,0.364049,563.980
1,9.9613,11.8307,0.914771,701.961
1,20.4585,-15.9473,0.910823,1518.528
0,5.0571,7.2865,0.441710,1884.800
1,33.4326,-13.9238,0.747606,959.295
1,23.6990,8.8317,0.965440,658.478
1,78.2814,-0.7957,0.737212,1885.080
1,92.3153,-18.6488,0.624450,1521.491
0,28.7205,29.8024,0.699527,1201.018
1,15.5058,29.9425,0.710200,1414.116
0,0.1633,-16.4979,0.642633,1027.303
0,23.9253,14.7760,0.057853,1861.243
1,45.2418,13.9043,0.809119,659.061
1,71.7847,-0.1800,0.987436,1045.756
1,86.1383,29.8195,0.760716,834.504
0,33.7620,4.1046,0.280260,1742.199
1,23.7948,26.2197,0.356029,583.849
1,55.7779,20.6463,0.385676,808.714
1,17.6886,-22.1199,0.716954,700.034
0,55.5466,-18.7448,0.593487,1925.808
1,65.8057,-29.3037,0.346363,543.553
0,0.4641,-2.1409,0.419630,521.581
1,67.0844,-2.0396,0.229720,1891.092
0,51.5424,-7.4574,0.753220,618.610
1,87.3741,-23.3206,0.781627,931.863
0,73.0049,-13.1977,0.627360,1962.836
0,15.0033,28.4954,0.329722,601.872
1,22.6343,5.4379,0.326993,1801.295
0,9.3461,-4.5314,0.371289,1738.778
0,71.0880,24.0969,0.789559,1735.500
0,17.9757,-3.9380,0.514414,1987.267
1,54.6734,-16.2013,0.058454,1438.320
1,72.4602,20.2175,0.444406,849.058
1,69.5921,-21.8229,0.161805,1408.028
1,92.4791,-27.0770,0.885691,585.120
0,44.9265,14.4021,0.955775,1824.235
1,82.8434,-0.5713,0.803693,864.303
1,71.5667,-2.3695,0.338211,772.157
1,99.6364,1.9307,0.701447,1113.814
0,25.6503,28.8042,0.138584,1393.891
0,57.4596,14.3886,0.184208,1610.480
0,13.1041,2.9205,0.457667,688.917
1,80.6699,-13.5478,0.175631,1899.407
0,23.4124,-28.0041,0.201537,1446.170
1,23.5412,17.8844,0.980367,1745.063
0,39.2614,-9.1638,0.476481,1638.533
1,46.9194,6.0871,0.359848,760.489
0,8.8625,-11.6237,0.063373,1152.958
0,16.6991,-29.8295,0.212266,1616.339
1,72.2161,-8.6072,0.768509,1668.985
0,22.3238,16.7120,0.507804,622.504
1,77.6522,15.5665,0.354165,1480.007
0,78.3772,-25.6683,0.698645,1275.322
0,20.5247,24.8613,0.001971,1722.388
1,92.7853,28.1935,0.766232,739.843
0,23.2570,5.1485,0.236141,1792.147
0,3.6066,4.7256,0.697158,1543.132
1,69.0660,-24.3812,0.278179,1549.861
0,32.9183,27.1263,0.410035,530.532
0,9.4797,-11.7482,0.695385,1664.312
1,80.7805,-8.7255,0.953583,857.093
1,25.3347,-29.2619,0.347908,1601.603
0,19.0714,1.3981,0.492734,932.774
1,20.5011,-7.4978,0.003224,696.584
0,11.1600,8.1706,0.302064,1210.152
1,97.5747,3.5914,0.745877,1209.174
1,92.8374,23.4254,0.459933,647.101
1,68.1491,7.5106,0.459096,1339.510
1,67.8358,14.7443,0.543777,1188.089
1,80.5882,-2.4377,0.121519,1462.206
1,71.9761,-11.9416,0.564328,1248.276
1,17.1628,-26.8493,0.480149,538.976
1,69.3490,-14.0145,0.875126,1222.897
0,30.0291,-26.1979,0.394666,1597.249
0,57.9834,24.9564,0.443550,1997.867
1,36.5861,-24.4560,0.843338,983.987
0,51.6375,-3.6997,0.104406,1986.021
1,62.7401,-10.4343,0.961082,1169.455
1,62.8979,-21.2983,0.433113,1099.509
0,41.1933,22.2368,0.061845,718.878
0,74.2514,-26.1177,0.390020,1916.116
1,80.3821,21.4454,0.565750,1849.777
0,7.9228,-17.4496,0.157491,1429.681
0,25.5153,-20.2788,0.884445,1923.832
1,97.4196,-23.8629,0.948363,1019.167
1,43.4805,-1.0304,0.043877,1339.385
1,49.5248,-28.1667,0.697419,1208.259
0,45.1670,-27.1009,0.160329,632.619
1,76.9978,15.6207,0.061231,740.601
1,41.9805,29.2523,0.813325,1634.070
0,24.9913,29.1701,0.112624,1190.767
1,64.0228,-23.0194,0.043908,1813.494
0,32.0994,18.8127,0.006160,1569.177
0,4.8674,0.7053,0.685318,1934.158
0,20.6835,-29.8985,0.796033,830.498
1,21.3852,-27.5367,0.787962,559.927
0,44.7267,10.1701,0.287831,1063.632
1,50.9080,25.0758,0.236908,1393.825
1,33.5327,-29.7354,0.284666,1431.424
1,95.6432,15.2510,0.348446,1054.617
0,90.8050,-11.8668,0.857220,1346.136
0,24.8222,-18.5919,0.892292,1317.623
1,59.9173,-10.2972,0.003957,840.579
1,65.1492,1.5429,0.630406,1663.447
0,13.0743,-13.5092,0.089435,1898.978
0,20.2425,13.0215,0.175084,1718.655
0,45.9668,11.5565,0.418217,1673.698
0,14.5047,18.7369,0.723740,1098.131
1,31.8945,-28.4617,0.691825,1900.170
0,0.6947,-29.9728,0.057613,1401.129
1,43.0717,-22.5733,0.572814,632.253
1,63.3203,-17.2329,0.924568,1561.193
1,53.1197,-29.0969,0.079855,1379.127
0,90.6564,24.6098,0.221492,1229.738
0,83.9210,18.1185,0.231652,630.051
0,10.5105,4.9813,0.155988,1262.557
0,20.1972,9.5647,0.574331,584.051
1,33.5891,-22.8123,0.330049,1483.583
1,93.2261,23.2629,0.016277,1436.267
0,30.3894,26.7470,0.105740,1596.017
0,9.6784,16.7377,0.571121,1588.404
1,62.8741,23.5275,0.486114,688.307
0,5.0181,-26.5921,0.416197,1786.670
0,87.1786,-3.5568,0.023821,586.706
0,78.6770,4.8069,0.565770,1068.701
1,95.1496,17.1419,0.607474,1893.451
0,15.9322,-1.3631,0.425310,1985.982
0,42.3012,-24.7026,0.848728,708.261
1,44.3765,8.0208,0.204511,1451.126
1,87.5463,-1.7089,0.158497,577.362
0,86.3174,25.3177,0.047936,1795.701
0,51.6669,-17.2085,0.191987,1674.070
1,84.3043,-12.9209,0.557147,1200.201
1,57.2900,7.8893,0.425542,657.323
1,78.3495,5.5195,0.884981,737.397
1,15.3089,-7.4638,0.931686,982.935
0,47.9978,7.6321,0.555900,1464.529
1,23.7360,-4.2393,0.561509,889.562
1,20.9820,23.7782,0.066015,759.715
0,15.9114,-25.4080,0.737710,1657.651
0,24.3975,-27.2415,0.053615,1852.974
1,27.1182,-27.7811,0.889672,1161.032
0,14.1065,-13.1097,0.870030,1572.931
0,21.5842,13.7251,0.914128,1506.855
0,14.3554,-25.8013,0.165835,1802.979
1,88.7192,1.5586,0.711837,652.652
0,7.6555,8.2736,0.159918,1756.519
1,43.4003,4.4152,0.653917,710.850
1,20.0378,2.3804,0.120821,1522.775
1,92.8315,-28.4236,0.350727,1531.136
1,43.0363,-20.2556,0.066473,720.216
0,17.3996,22.8084,0.184962,1943.317
1,74.5205,-10.4913,0.787904,765.034
1,50.3172,-22.7047,0.032351,1837.755
1,64.2255,-25.5099,0.773561,720.282
1,60.3881,26.9495,0.483985,1660.234
1,86.0919,-19.4850,0.024413,891.669
1,91.4149,4.2852,0.013108,1245.434
0,55.3862,-6.6826,0.691706,1287.960
1,87.5234,15.1062,0.944131,770.821
1,80.6727,29.6353,0.458891,1453.562
0,35.5528,-6.6693,0.919618,1583.348
0,22.4838,-6.2306,0.411473,1926.131
1,56.9955,-11.9561,0.526791,1014.581
1,93.1751,-23.4912,0.535395,863.572
0,25.3632,-7.0123,0.248254,1051.516
1,85.2112,-29.6984,0.303437,772.246
1,86.6997,12.9816,0.388705,594.069
0,52.5304,9.1081,0.290876,1640.171
0,15.7706,28.6290,0.740952,1656.449
1,57.4503,-16.5013,0.601077,1390.091
0,69.8247,-2.4884,0.216509,706.780
1,97.2400,-21.5645,0.551941,759.331
0,21.9811,-24.4369,0.229976,1619.036
1,85.3595,24.7216,0.464078,1797.420
0,27.9949,19.0562,0.775280,1726.646
0,27.6481,8.5306,0.477288,737.681
1,62.7133,-5.7630,0.710043,1281.884
1,40.8470,-0.0090,0.250852,676.917
1,38.4713,-24.0083,0.117988,1813.076
0,6.4987,14.8305,0.994928,1825.434
1,66.2476,15.6540,0.736131,1297.317
1,88.0643,10.9948,0.398746,1696.557
1,33.0224,9.7982,0.393487,797.069
1,81.5861,-7.0394,0.708720,859.312
0,35.3745,9.6705,0.346134,1038.859
1,18.0087,11.9770,0.899896,1419.435
1,52.9307,8.8349,0.593666,1704.240
1,86.6233,10.0691,0.178498,711.445
1,72.5223,-23.9337,0.453147,1174.487
1,72.1411,12.3825,0.919942,1426.681
1,68.2311,-27.6927,0.755387,1107.124
0,0.1302,-5.1140,0.376892,1781.613
1,18.1027,17.0010,0.785789,1283.815
1,68.2975,-25.8218,0.590660,1828.521
0,14.8042,-17.7493,0.567757,1420.552
0,25.2641,-17.5183,0.896476,775.633
0,47.3713,16.7804,0.282109,836.017
0,49.0852,23.5117,0.188916,1701.417
1,45.1467,-12.5444,0.324089,1911.137
1,94.1872,-11.0810,0.930603,966.016
1,65.1774,-23.0571,0.034262,839.635
0,47.8132,-1.7581,0.141686,1476.649
0,79.3273,1.0974,0.193136,1848.025
0,40.1353,0.0745,0.561777,1894.538
0,79.1113,22.8432,0.789716,1361.925
1,85.7116,22.8054,0.626999,753.332
1,93.7325,-13.3545,0.585798,1536.871
1,35.7999,14.7247,0.055686,1974.662
0,2.0155,15.0106,0.537817,577.554
1,93.3176,-24.1326,0.425405,821.399
0,44.0631,15.2123,0.000911,1493.824
1,77.1053,-10.4401,0.459645,929.791
0,59.8043,20.6219,0.972797,1758.982
1,51.5849,25.9495,0.501889,1392.098
1,65.5942,-3.2666,0.578669,1722.460
1,4.0936,-9.4258,0.738013,585.240
1,75.9325,-2.7190,0.412733,688.143
0,18.3786,-13.4092,0.923249,1984.777
0,3.2000,-12.8540,0.769159,1398.981
1,17.6456,16.6427,0.698496,859.680
0,0.0684,5.7541,0.830674,1768.659
1,99.5075,-19.5078,0.185938,551.865
0,42.8150,5.2792,0.402818,919.710
0,14.3359,-4.1420,0.847369,1202.261
1,23.9335,-29.4454,0.512037,592.751
1,37.0175,10.5838,0.979349,947.447
1,26.3557,8.6644,0.498226,582.328
0,16.3423,7.4406,0.566960,1606.866
1,0.8917,-24.5655,0.888672,994.089
0,44.4014,22.9769,0.489352,1962.287
0,74.5489,25.8006,0.230322,1417.484
1,99.1441,-24.9681,0.768840,1263.919
1,31.8677,-18.2688,0.887640,1374.589
1,78.3743,-24.6144,0.347933,910.656
0,51.9349,21.8404,0.109459,638.151
0,14.8760,-22.7657,0.182645,1935.629
0,48.7226,-18.7773,0.004491,1887.472
1,33.3547,-5.1549,0.886570,938.419
1,7.9559,21.3102,0.057681,1580.850
1,81.3397,-17.8239,0.305613,1898.737
0,35.4255,2.1010,0.215581,1270.727
0,88.1483,19.2331,0.138222,1988.664
1,87.0870,24.0732,0.811754,1425.200
1,13.1631,-18.5383,0.962659,1815.547
1,36.9658,-17.8086,0.055654,888.763
0,66.4179,18.3795,0.388892,552.057
1,94.5825,18.8974,0.250154,1454.121
1,95.2210,28.2879,0.490673,606.522
1,51.2996,-13.4482,0.894128,1517.649
0,17.8339,-27.3950,0.440880,785.673
0,62.2368,-15.5834,0.428582,1803.705
1,15.1065,-1.2383,0.956405,698.506
0,7.5157,-4.1004,0.103517,779.939
0,5.5912,9.0640,0.175673,617.864
0,16.0166,12.0214,0.891644,578.729
1,9.3795,-11.4563,0.377221,673.175
1,62.0762,-8.0733,0.198443,663.411
1,70.5548,-6.8175,0.381017,1527.101
0,47.2847,-29.0964,0.358335,1821.840
1,8.1337,-19.6592,0.707502,515.617
0,52.7273,22.0646,0.362305,1418.810
1,92.2012,-9.0820,0.376096,978.168
1,84.2004,-23.8715,0.840955,1893.794
0,70.9712,-16.0070,0.994576,504.766
1,66.9537,-13.7971,0.490939,1537.125
0,14.5106,-9.4788,0.010417,954.647
1,92.1448,6.0936,0.366810,541.455
1,75.3019,-29.8116,0.585903,1015.013
0,35.6916,-29.3833,0.062238,1740.772
1,37.0706,-19.5537,0.429139,968.301
1,84.8121,-19.3338,0.704325,571.908
0,25.7224,-7.3918,0.670888,1261.218
0,57.9991,-9.7071,0.072998,1774.637
0,24.0444,14.1199,0.813319,879.992
1,70.6571,8.8388,0.651234,1612.610
1,65.9258,-17.5313,0.663758,719.392
1,97.1002,24.7729,0.698216,895.133
1,74.3677,23.8341,0.318871,1414.041
0,37.6215,-10.0648,0.078424,1584.276
0,1.8700,26.2368,0.212480,1836.615
1,63.5375,-8.3528,0.175811,1244.291
0,20.0808,1.5922,0.962585,1163.571
0,4.9413,12.7827,0.524626,1659.686
1,66.7110,8.4000,0.809576,843.287
0,34.3209,-5.0124,0.203958,1752.026
1,37.4318,4.1333,0.928383,590.441
1,72.1978,29.7199,0.772682,1762.325
0,61.0215,14.2242,0.202022,1895.476
0,21.7141,26.0790,0.876490,1775.514
1,66.3169,18.4576,0.305300,610.040
0,37.8700,-22.3377,0.983622,1547.974
0,21.8914,-20.5903,0.341128,584.603
1,63.1919,5.8892,0.902290,1783.285
1,5.4082,26.4218,0.683076,1511.215
0,93.0040,-3.7213,0.879259,1713.148
0,40.8559,2.3982,0.353616,1198.179
1,56.6692,-14.1847,0.855023,568.937
0,59.4273,-29.2975,0.074033,1820.071
0,45.3387,-6.2435,0.145620,1957.296
1,61.8988,-28.0584,0.020967,1719.954
1,72.2805,-22.5270,0.631157,551.128
1,94.0723,-15.0932,0.174857,1585.043
1,67.8944,18.1927,0.875675,919.669
1,36.8330,14.5878,0.856332,1471.049
0,4.2373,21.9799,0.803029,1691.115
1,53.4098,-12.4585,0.907728,530.887
1,37.6199,1.1402,0.540313,725.455
1,44.2142,7.9459,0.820938,1942.494
1,34.5827,20.2111,0.350670,990.655
1,65.0175,1.2160,0.865840,1369.153
1,87.5858,-19.4383,0.373601,1055.804
1,85.6474,-10.7087,0.837080,1172.296
1,64.8365,-9.5569,0.154265,1050.595
0,15.9941,-14.2260,0.725371,838.943
1,73.5898,25.3315,0.894670,1069.898
0,20.5521,0.9397,0.475926,1389.432
0,1.3830,-4.4090,0.328292,1401.122
1,20.0171,-21.2759,0.169777,1816.290
0,12.0621,17.7211,0.372741,1117.196
1,0.5109,10.9552,0.983607,725.537
0,38.7276,17.6938,0.639879,1444.223
1,95.3666,-13.1185,0.993669,910.393
0,34.0813,20.7357,0.244125,1268.727
0,22.1848,-29.2544,0.553517,1829.933
0,1.4539,-24.4127,0.847844,542.926
1,94.0546,2.9670,0.483205,1641.294
0,52.2934,1.9232,0.325567,1327.660
0,21.8934,17.1983,0.698810,1875.204
1,91.8813,-20.8960,0.896182,1715.407
1,27.5025,3.0736,0.860256,1812.644
1,99.2682,-22.2558,0.096985,760.675
0,29.4154,26.8231,0.611261,1700.225
